time,latitude,longitude,depth,mag,magType,place,year,month
2006-02-14 15:27:23.340000+00:00,20.821,146.18,40.0,6.3,mwc,Mariana Islands region,2006,2
2006-02-03 20:34:10.980000+00:00,11.86,92.372,19.0,6.1,mwc,"41 km WNW of Bamboo Flat, India",2006,2
2006-01-23 20:50:44.980000+00:00,6.864,-77.793,14.0,6.2,mwb,"26 km S of Juradó, Colombia",2006,1
2006-01-23 06:02:58.140000+00:00,-17.391,167.715,23.0,6.4,mwc,"74 km WNW of Port-Vila, Vanuatu",2006,1
2006-01-08 11:34:55.640000+00:00,36.311,23.212,66.0,6.7,mwb,"26 km NE of Kýthira, Greece",2006,1
2006-01-06 03:39:58.550000+00:00,6.635,-82.337,7.4,6.1,mwb,"163 km SW of Río Grande, Panama",2006,1
2006-01-04 08:32:32.400000+00:00,28.164,-112.117,14.0,6.6,mwc,"75 km SSW of Bahía de Kino, Mexico",2006,1
2006-01-02 06:10:49.760000+00:00,-60.957,-21.606,13.0,7.4,mwc,east of the South Sandwich Islands,2006,1
2005-12-30 18:26:43.900000+00:00,7.529,-82.266,10.0,6.1,mwb,"76 km S of Boca Chica, Panama",2005,12
2005-12-22 12:20:02.940000+00:00,-54.719,-135.868,10.0,6.3,mwc,Pacific-Antarctic Ridge,2005,12
2005-12-21 14:32:38.910000+00:00,6.643,-82.755,7.0,6.0,mwb,"154 km S of Punta de Burica, Panama",2005,12
2005-12-21 07:09:05.170000+00:00,-0.066,124.672,25.0,6.3,mwc,"153 km S of Tomohon, Indonesia",2005,12
2005-12-20 05:51:12.560000+00:00,12.232,140.995,22.8,6.1,mwb,"277 km N of Fais, Micronesia",2005,12
2005-12-16 18:32:16.420000+00:00,38.506,141.9,42.9,6.0,mwc,"53 km E of Ishinomaki, Japan",2005,12
2005-12-13 03:16:06.380000+00:00,-15.265,-178.571,10.0,6.7,mwb,"116 km SSW of Leava, Wallis and Futuna",2005,12
2005-12-11 14:20:45+00:00,-6.584,152.223,17.0,6.6,mwc,"247 km S of Kokopo, Papua New Guinea",2005,12
2005-12-07 23:32:51.550000+00:00,-30.012,-177.637,21.0,6.4,mwc,"Kermadec Islands, New Zealand",2005,12
2005-12-05 12:19:56.620000+00:00,-6.224,29.83,22.0,6.8,mwc,"76 km ESE of Kalemie, Democratic Republic of the Congo",2005,12
2005-12-02 13:13:09.520000+00:00,38.089,142.122,29.0,6.5,mwc,"80 km ESE of Ishinomaki, Japan",2005,12
2005-11-30 16:53:42.470000+00:00,6.27,124.029,13.0,6.4,mwc,"18 km WNW of Palimbang, Philippines",2005,11
2005-11-28 16:41:28.140000+00:00,20.29,146.055,11.0,6.0,mwc,Mariana Islands region,2005,11
2005-11-22 15:11:31.580000+00:00,-5.154,145.284,68.0,6.2,mwc,"56 km W of Madang, Papua New Guinea",2005,11
2005-11-20 12:53:02.950000+00:00,53.843,-164.093,30.0,6.2,mwc,"115 km ESE of Akutan, Alaska",2005,11
2005-11-19 14:10:13.030000+00:00,2.164,96.786,21.0,6.5,mwb,"57 km SE of Sinabang, Indonesia",2005,11
2005-11-14 21:38:51.420000+00:00,38.107,144.896,11.0,7.0,mwc,"293 km ESE of Kamaishi, Japan",2005,11
2005-11-05 10:48:21.220000+00:00,-3.149,148.143,25.0,6.4,mwc,"156 km SE of Lorengau, Papua New Guinea",2005,11
2005-10-29 04:05:56.040000+00:00,-45.214,96.898,8.0,6.5,mwc,southeast Indian Ridge,2005,10
2005-10-19 11:44:42.790000+00:00,36.405,140.839,32.0,6.3,mwb,"25 km ENE of ?arai, Japan",2005,10
2005-10-15 10:06:17.010000+00:00,46.816,154.113,42.8,6.1,mwc,east of the Kuril Islands,2005,10
2005-10-08 10:46:28.790000+00:00,34.733,73.1,8.0,6.4,mwc,"9 km NE of Battagram, Pakistan",2005,10
2005-10-08 03:50:40.800000+00:00,34.539,73.588,26.0,7.6,mwc,"21 km NNE of Muzaffar?b?d, Pakistan",2005,10
2005-09-29 18:23:25.980000+00:00,-5.563,151.865,28.0,6.2,mwc,"142 km SSW of Kokopo, Papua New Guinea",2005,9
2005-09-29 15:50:24.030000+00:00,-5.437,151.84,25.0,6.6,mwc,"129 km SSW of Kokopo, Papua New Guinea",2005,9
2005-09-25 12:55:46.600000+00:00,-17.515,167.801,30.0,6.1,mwb,"59 km WNW of Port-Vila, Vanuatu",2005,9
2005-09-05 07:37:31.310000+00:00,-56.41,-142.392,10.0,6.2,mwb,Pacific-Antarctic Ridge,2005,9
2005-08-30 18:10:45.460000+00:00,38.481,143.175,21.1,6.1,mwb,"142 km ESE of ?funato, Japan",2005,8
2005-08-27 18:38:20.940000+00:00,6.817,-82.432,10.0,6.1,mwb,"142 km SSE of Punta de Burica, Panama",2005,8
2005-08-26 18:16:33.620000+00:00,14.417,52.365,10.0,6.2,mwb,"199 km S of Al Ghayz?ah, Yemen",2005,8
2005-08-24 10:15:28.190000+00:00,38.564,142.987,10.0,6.1,mwb,"123 km ESE of ?funato, Japan",2005,8
2005-08-16 02:46:28.400000+00:00,38.276,142.039,36.0,7.2,mwc,"66 km ESE of Ishinomaki, Japan",2005,8
2005-08-13 07:36:52.770000+00:00,20.134,145.801,48.6,6.0,mwc,"Maug Islands region, Northern Mariana Islands",2005,8
2005-08-11 09:08:46.810000+00:00,-22.677,169.509,10.0,6.2,mwb,"206 km E of Vao, New Caledonia",2005,8
2005-08-09 14:12:21.170000+00:00,-21.097,173.874,35.0,6.1,mwc,Vanuatu region,2005,8
2005-08-09 05:26:17.530000+00:00,-20.942,173.825,23.6,6.1,mwb,Vanuatu region,2005,8
2005-08-07 11:35:26.140000+00:00,-14.449,-177.293,10.0,6.0,mwb,"89 km E of Alo, Wallis and Futuna",2005,8
2005-08-07 02:17:46.040000+00:00,-47.09,33.62,10.0,6.2,mwc,Prince Edward Islands region,2005,8
2005-08-03 11:03:15.130000+00:00,11.247,-85.541,14.0,6.3,mwc,"6 km NNW of Cárdenas, Nicaragua",2005,8
2005-07-30 11:03:49.120000+00:00,-61.474,154.249,10.0,6.0,mwc,Balleny Islands region,2005,7
2005-07-24 15:42:06.210000+00:00,7.92,92.19,16.0,7.2,mwc,"Nicobar Islands, India region",2005,7
2005-07-23 08:51:43.570000+00:00,-30.254,-178.068,10.0,6.0,mwb,"Kermadec Islands, New Zealand",2005,7
2005-07-11 23:06:01.740000+00:00,-27.001,-176.322,10.0,6.0,mwb,Kermadec Islands region,2005,7
2005-07-10 04:46:31.240000+00:00,-36.31,-97.264,10.0,6.1,mwb,West Chile Rise,2005,7
2005-07-05 01:52:02.950000+00:00,1.819,97.082,21.0,6.7,mwc,"94 km WSW of Singkil, Indonesia",2005,7
2005-07-04 11:36:05.650000+00:00,-42.283,42.37,10.0,6.3,mwc,Prince Edward Islands region,2005,7
2005-07-02 02:16:43.700000+00:00,11.245,-86.172,27.0,6.6,mwc,"32 km W of San Juan del Sur, Nicaragua",2005,7
2005-06-27 11:35:45.600000+00:00,18.781,-107.298,20.0,6.2,mwb,"236 km SW of La Cruz de Loreto, Mexico",2005,6
2005-06-17 06:21:42.590000+00:00,40.773,-126.574,12.0,6.6,mwb,"196 km W of Ferndale, California",2005,6
2005-06-15 19:52:24.820000+00:00,-44.865,-80.562,10.0,6.4,mwb,"Off the coast of Aisen, Chile",2005,6
2005-06-15 02:50:54.190000+00:00,41.292,-125.953,16.0,7.2,mwc,"153 km W of Big Lagoon, California",2005,6
2005-06-14 17:10:12.280000+00:00,51.239,179.314,17.0,6.8,mwc,"289 km WSW of Adak, Alaska",2005,6
2005-06-08 06:28:10.920000+00:00,2.17,96.724,23.5,6.1,mwb,"51 km SE of Sinabang, Indonesia",2005,6
2005-06-04 14:50:46.650000+00:00,-6.319,146.846,26.0,6.1,mwb,"47 km NNW of Lae, Papua New Guinea",2005,6
2005-05-21 05:11:35.390000+00:00,-3.286,-80.987,39.5,6.3,mwb,"55 km NW of Zorritos, Peru",2005,5
2005-05-19 01:54:52.850000+00:00,1.989,97.041,30.0,6.9,mwc,"89 km WSW of Singkil, Indonesia",2005,5
2005-05-18 11:37:41.740000+00:00,5.439,93.357,2.5,6.1,mwb,"219 km W of Banda Aceh, Indonesia",2005,5
2005-05-18 10:27:06.410000+00:00,-15.318,-173.24,10.0,6.2,mwc,"92 km NE of Hihifo, Tonga",2005,5
2005-05-16 03:54:14.620000+00:00,-32.589,-179.353,34.0,6.6,mwb,south of the Kermadec Islands,2005,5
2005-05-14 05:05:18.480000+00:00,0.587,98.459,34.0,6.7,mwb,"125 km SW of Padangsidempuan, Indonesia",2005,5
2005-05-12 11:15:35.340000+00:00,-57.382,-139.231,10.0,6.5,mwc,Pacific-Antarctic Ridge,2005,5
2005-05-10 01:09:05.100000+00:00,-6.226,103.139,17.0,6.3,mwc,"southwest of Sumatra, Indonesia",2005,5
2005-05-05 19:12:21.410000+00:00,5.71,-82.845,18.0,6.5,mwc,"256 km S of Punta de Burica, Panama",2005,5
2005-04-28 14:07:33.700000+00:00,2.132,96.799,22.0,6.2,mwb,"60 km SE of Sinabang, Indonesia",2005,4
2005-04-16 16:38:03.900000+00:00,1.812,97.662,31.0,6.4,mwc,"54 km SSW of Singkil, Indonesia",2005,4
2005-04-11 17:08:53.940000+00:00,-21.975,170.612,68.0,6.7,mwb,"286 km E of Tadine, New Caledonia",2005,4
2005-04-11 12:20:05.960000+00:00,-3.484,145.909,11.4,6.6,mwc,"192 km N of Madang, Papua New Guinea",2005,4
2005-04-11 06:11:11.820000+00:00,2.169,96.759,24.0,6.1,mwb,"54 km SE of Sinabang, Indonesia",2005,4
2005-04-10 17:24:39.400000+00:00,-1.591,99.717,30.0,6.4,mwb,"100 km SW of Padang, Indonesia",2005,4
2005-04-10 11:14:19.620000+00:00,-1.714,99.779,30.0,6.5,mwc,"106 km SW of Padang, Indonesia",2005,4
2005-04-10 10:29:11.280000+00:00,-1.644,99.607,19.0,6.7,mwc,"113 km SW of Padang, Indonesia",2005,4
2005-04-08 11:38:17.470000+00:00,-23.144,169.265,10.0,6.1,mwb,"189 km ESE of Vao, New Caledonia",2005,4
2005-04-08 05:48:37.880000+00:00,-0.215,97.731,20.9,6.1,mwb,"245 km SSW of Sibolga, Indonesia",2005,4
2005-04-07 20:04:41.060000+00:00,30.491,83.662,11.0,6.3,mwc,"196 km NE of Jumla, Nepal",2005,4
2005-04-03 03:10:56.470000+00:00,2.022,97.942,36.0,6.3,mwb,"33 km SSE of Singkil, Indonesia",2005,4
2005-04-03 00:59:21.420000+00:00,0.368,98.319,30.0,6.0,mwb,"154 km SW of Padangsidempuan, Indonesia",2005,4
2005-04-02 12:52:36.590000+00:00,78.607,6.098,10.0,6.1,mwb,"218 km W of Longyearbyen, Svalbard and Jan Mayen",2005,4
2005-03-31 01:46:17.760000+00:00,-18.448,175.99,10.0,6.0,mwc,"166 km WSW of Nadi, Fiji",2005,3
2005-03-30 16:19:41.100000+00:00,2.993,95.414,22.0,6.3,mwb,"121 km WNW of Sinabang, Indonesia",2005,3
2005-03-28 18:30:44.560000+00:00,0.923,97.867,36.1,6.1,mb,"136 km SW of Sibolga, Indonesia",2005,3
2005-03-28 16:09:36.530000+00:00,2.085,97.108,30.0,8.6,mww,"78 km WSW of Singkil, Indonesia",2005,3
2005-03-26 15:40:34.530000+00:00,-4.894,129.938,10.0,6.1,mwb,"205 km SSE of Amahai, Indonesia",2005,3
2005-03-20 01:53:41.830000+00:00,33.807,130.131,10.0,6.6,mwc,"28 km NNW of Maebaru-ch??, Japan",2005,3
2005-03-19 15:02:42.670000+00:00,-20.407,-174.337,18.0,6.1,mwc,"65 km S of Pangai, Tonga",2005,3
2005-03-13 03:31:23.080000+00:00,27.095,61.887,54.0,6.0,mwb,"119 km E of Iranshahr, Iran",2005,3
2005-03-06 05:21:43.430000+00:00,84.948,99.391,10.0,6.3,mwc,north of Severnaya Zemlya,2005,3
2005-03-06 04:39:59.430000+00:00,-11.045,163.045,10.0,6.1,mwb,"139 km ESE of Kirakira, Solomon Islands",2005,3
2005-02-26 12:56:52.620000+00:00,2.908,95.592,36.0,6.8,mwb,"99 km WNW of Sinabang, Indonesia",2005,2
2005-02-23 11:33:52.900000+00:00,-6.245,150.66,10.0,6.0,mwc,"96 km SE of Kimbe, Papua New Guinea",2005,2
2005-02-22 02:25:22.920000+00:00,30.754,56.816,14.0,6.4,mwc,"24 km ESE of Zarand, Iran",2005,2
2005-02-19 00:04:43.590000+00:00,-5.562,122.129,10.0,6.5,mwb,"81 km SSW of Katabu, Indonesia",2005,2
2005-02-16 20:27:52.490000+00:00,-36.32,-16.558,10.0,6.6,mwc,southern Mid-Atlantic Ridge,2005,2
2005-02-15 14:42:25.850000+00:00,4.756,126.421,39.7,6.5,mwc,"Pulau-Pulau Talaud, Indonesia",2005,2
2005-02-14 23:38:08.660000+00:00,41.728,79.44,22.0,6.1,mwc,"92 km NW of Aksu, China",2005,2
2005-02-10 16:53:19.990000+00:00,-23.097,169.219,9.0,6.3,mwb,"183 km ESE of Vao, New Caledonia",2005,2
2005-02-09 18:46:09.970000+00:00,26.088,143.997,24.0,6.3,mwb,"Bonin Islands, Japan region",2005,2
2005-02-09 13:27:25.340000+00:00,4.797,95.117,44.5,6.0,mwb,"85 km SSW of Banda Aceh, Indonesia",2005,2
2005-02-07 20:02:17.690000+00:00,-4.525,153.187,36.5,6.1,mwb,"103 km E of Kokopo, Papua New Guinea",2005,2
2005-02-05 04:03:13.840000+00:00,2.255,94.992,30.0,6.0,mwc,"156 km W of Sinabang, Indonesia",2005,2
2005-01-28 15:46:45.270000+00:00,-1.089,-81.157,10.0,6.2,mwb,"51 km WSW of Manta, Ecuador",2005,1
2005-01-28 09:26:18.830000+00:00,-1.183,-81.499,10.0,6.1,mwb,"90 km WSW of Manta, Ecuador",2005,1
2005-01-26 22:00:42.570000+00:00,2.699,94.602,22.2,6.2,mwb,"199 km W of Sinabang, Indonesia",2005,1
2005-01-24 23:23:26.120000+00:00,-1.364,-80.785,16.9,6.1,mwb,"23 km W of Jipijapa, Ecuador",2005,1
2005-01-24 04:16:47.440000+00:00,7.33,92.482,30.0,6.3,mwb,"Nicobar Islands, India region",2005,1
2005-01-23 20:10:12.150000+00:00,-1.198,119.933,11.0,6.3,mwc,"32 km SSE of Palu, Indonesia",2005,1
2005-01-22 20:30:17.350000+00:00,-7.727,159.475,29.0,6.4,mwb,"47 km NNW of Buala, Solomon Islands",2005,1
2005-01-21 13:45:14.060000+00:00,-1.134,-80.829,10.0,6.0,mwb,"21 km WSW of Montecristi, Ecuador",2005,1
2005-01-19 06:11:36.400000+00:00,34.064,141.491,27.8,6.6,mwc,"161 km SE of Katsuura, Japan",2005,1
2005-01-18 14:09:06.220000+00:00,42.946,144.866,42.0,6.3,mwb,"40 km E of Kushiro, Japan",2005,1
2005-01-17 10:50:32.560000+00:00,10.986,140.682,12.0,6.1,mwb,"136 km N of Fais, Micronesia",2005,1
2005-01-16 20:17:52.760000+00:00,10.934,140.842,24.9,6.6,mwb,"133 km NNE of Fais, Micronesia",2005,1
2005-01-16 08:25:04.470000+00:00,-25.528,-176.299,16.0,6.2,mwb,south of the Fiji Islands,2005,1
2005-01-15 13:47:05.130000+00:00,-6.462,105.236,58.7,6.0,mwc,"66 km W of Labuan, Indonesia",2005,1
2005-01-14 08:33:14.460000+00:00,-4.238,152.717,10.0,6.1,mwb,"51 km ENE of Kokopo, Papua New Guinea",2005,1
2005-01-12 08:40:03.650000+00:00,-0.878,-21.194,10.0,6.8,mwb,central Mid-Atlantic Ridge,2005,1
2005-01-09 22:12:56.510000+00:00,4.926,95.108,40.0,6.1,mwb,"72 km SSW of Banda Aceh, Indonesia",2005,1
2005-01-08 18:45:03.820000+00:00,-55.299,-27.956,10.0,6.0,mwb,South Sandwich Islands region,2005,1
2005-01-04 09:13:12.250000+00:00,10.672,92.362,23.2,6.1,mwb,"Andaman Islands, India region",2005,1
2005-01-03 17:59:28.890000+00:00,-50.659,161.866,10.0,6.1,mwb,north of Macquarie Island,2005,1
2005-01-02 15:35:56.720000+00:00,6.36,92.787,30.0,6.4,mwc,"284 km W of Sabang, Indonesia",2005,1
2005-01-01 19:08:07.800000+00:00,7.336,94.455,55.4,6.1,mwb,"Nicobar Islands, India region",2005,1
2005-01-01 06:25:44.820000+00:00,5.099,92.304,11.7,6.7,mwc,off the west coast of northern Sumatra,2005,1
2004-12-31 12:04:57.520000+00:00,6.204,92.913,11.0,6.0,mwb,"268 km W of Sabang, Indonesia",2004,12
2004-12-31 02:24:00.520000+00:00,7.12,92.533,14.0,6.1,mwc,"Nicobar Islands, India region",2004,12
2004-12-29 05:56:47.540000+00:00,8.791,93.198,12.0,6.2,mwb,"Nicobar Islands, India region",2004,12
2004-12-29 01:50:52.570000+00:00,9.109,93.756,8.0,6.1,mwb,"Nicobar Islands, India region",2004,12
2004-12-27 09:39:06.800000+00:00,5.348,94.65,35.0,6.1,mwb,"78 km WSW of Banda Aceh, Indonesia",2004,12
2004-12-26 19:19:55.570000+00:00,2.794,94.162,30.0,6.1,mwc,"249 km W of Sinabang, Indonesia",2004,12
2004-12-26 15:06:33.240000+00:00,3.651,94.086,17.8,6.0,mwc,"233 km WSW of Meulaboh, Indonesia",2004,12
2004-12-26 11:05:00.720000+00:00,13.533,92.84,13.3,6.2,mwc,"203 km N of Bamboo Flat, India",2004,12
2004-12-26 10:19:31.730000+00:00,13.462,92.738,26.4,6.3,mwc,"194 km N of Bamboo Flat, India",2004,12
2004-12-26 09:20:01.610000+00:00,8.879,92.375,16.1,6.6,mwc,"Nicobar Islands, India region",2004,12
2004-12-26 04:21:29.810000+00:00,6.91,92.958,39.2,7.2,mwc,"284 km WNW of Sabang, Indonesia",2004,12
2004-12-26 02:00:40.030000+00:00,6.848,94.667,30.0,6.0,mb,"128 km NW of Sabang, Indonesia",2004,12
2004-12-26 01:25:48.760000+00:00,5.499,94.213,30.0,6.1,mb,"124 km W of Banda Aceh, Indonesia",2004,12
2004-12-26 01:22:25.590000+00:00,7.421,93.985,30.0,6.0,mb,"224 km NW of Sabang, Indonesia",2004,12
2004-12-26 01:21:20.660000+00:00,6.34,93.361,30.0,6.1,mb,"222 km WNW of Sabang, Indonesia",2004,12
2004-12-26 00:58:53.450000+00:00,3.295,95.982,30.0,9.1,mw,2004 Sumatra - Andaman Islands Earthquake,2004,12
2004-12-23 14:59:04.410000+00:00,-49.312,161.345,10.0,8.1,mwc,2004 Tasman Sea Earthquake,2004,12
2004-12-22 21:03:39.390000+00:00,-55.942,-124.997,10.0,6.1,mwc,southern East Pacific Rise,2004,12
2004-12-18 06:46:19.870000+00:00,48.837,156.309,11.0,6.2,mwb,"204 km S of Severo-Kuril’sk, Russia",2004,12
2004-12-14 23:20:13.360000+00:00,18.958,-81.409,10.0,6.8,mwb,"36 km S of George Town, Cayman Islands",2004,12
2004-12-13 15:23:41.010000+00:00,13.385,-89.37,62.3,6.0,mwc,"12 km SSW of La Libertad, El Salvador",2004,12
2004-12-06 14:15:11.890000+00:00,42.9,145.228,35.0,6.8,mwb,"54 km SSW of Nemuro, Japan",2004,12
2004-11-28 18:32:14.130000+00:00,43.006,145.119,39.0,7.0,mwb,"51 km SW of Nemuro, Japan",2004,11
2004-11-28 07:36:45.400000+00:00,-3.638,135.445,23.1,6.2,mwb,"31 km SSW of Nabire, Indonesia",2004,11
2004-11-28 02:35:13.410000+00:00,-26.525,-113.834,10.0,6.6,mwc,Easter Island region,2004,11
2004-11-26 02:25:03.310000+00:00,-3.609,135.404,10.0,7.1,mwc,"29 km SSW of Nabire, Indonesia",2004,11
2004-11-22 20:26:23.900000+00:00,-46.676,164.721,10.0,7.1,mwc,"255 km W of Riverton, New Zealand",2004,11
2004-11-21 11:41:07.760000+00:00,15.679,-61.706,14.0,6.3,mwb,"20 km SSW of Petites Anses, Guadeloupe",2004,11
2004-11-20 22:01:45.660000+00:00,13.376,-90.056,40.6,6.3,mwc,"34 km SW of Acajutla, El Salvador",2004,11
2004-11-20 08:07:22.080000+00:00,9.602,-84.172,16.0,6.4,mwb,"17 km SSE of Tejar, Costa Rica",2004,11
2004-11-16 10:06:54.500000+00:00,-5.627,151.452,55.7,6.1,mwc,"145 km E of Kimbe, Papua New Guinea",2004,11
2004-11-15 09:06:56.560000+00:00,4.695,-77.508,15.0,7.2,mwb,"32 km SSW of Pizarro, Colombia",2004,11
2004-11-11 22:49:48.140000+00:00,-8.255,124.93,10.0,6.4,ms,"49 km NW of Maubara, Timor Leste",2004,11
2004-11-11 21:26:41.150000+00:00,-8.152,124.868,10.0,7.5,mwc,"63 km NW of Maubara, Timor Leste",2004,11
2004-11-11 17:34:52.050000+00:00,-11.128,162.208,10.0,6.7,mwb,"80 km SSE of Kirakira, Solomon Islands",2004,11
2004-11-11 10:02:47.330000+00:00,42.139,144.344,32.8,6.1,mwb,"92 km S of Kushiro, Japan",2004,11
2004-11-09 23:58:23.650000+00:00,-11.15,163.706,13.0,6.9,mwb,"209 km ESE of Kirakira, Solomon Islands",2004,11
2004-11-08 15:55:01.150000+00:00,24.104,122.542,29.0,6.3,mwc,"61 km SW of Yonakuni, Japan",2004,11
2004-11-03 08:31:43.730000+00:00,14.474,146.842,10.0,6.0,mwc,"142 km ESE of San Jose Village, Northern Mariana Islands",2004,11
2004-11-02 10:02:12.820000+00:00,49.277,-128.772,10.0,6.7,mwb,"189 km SW of Port McNeill, Canada",2004,11
2004-10-27 01:40:50.260000+00:00,37.284,138.885,14.1,6.0,mwb,"7 km ESE of Ojiya, Japan",2004,10
2004-10-26 22:53:07.860000+00:00,-57.071,-24.679,10.0,6.4,mwb,South Sandwich Islands region,2004,10
2004-10-26 20:48:10.580000+00:00,-57.067,-24.829,10.0,6.0,mwb,South Sandwich Islands region,2004,10
2004-10-23 09:34:04.990000+00:00,37.318,138.808,10.0,6.3,mwc,"2 km NNE of Ojiya, Japan",2004,10
2004-10-23 09:03:12.530000+00:00,37.318,138.816,10.5,6.1,mwc,"2 km NE of Ojiya, Japan",2004,10
2004-10-23 08:56:00.860000+00:00,37.226,138.779,16.0,6.6,mwc,"8 km SSW of Ojiya, Japan",2004,10
2004-10-20 18:32:24.570000+00:00,-14.027,166.612,59.8,6.1,mwc,"102 km W of Sola, Vanuatu",2004,10
2004-10-09 21:26:53.690000+00:00,11.422,-86.665,35.0,7.0,mwc,"43 km SSW of Masachapa, Nicaragua",2004,10
2004-10-08 08:27:53.540000+00:00,-10.951,162.161,36.0,6.8,mwb,"60 km SSE of Kirakira, Solomon Islands",2004,10
2004-10-06 22:30:56.950000+00:00,-0.67,134.426,10.0,6.2,mwc,"45 km ENE of Manokwari, Indonesia",2004,10
2004-10-04 19:20:34.980000+00:00,14.546,146.993,7.2,6.0,mwc,"152 km ESE of Saipan, Northern Mariana Islands",2004,10
2004-09-28 15:29:53.820000+00:00,-52.515,28.016,10.0,6.4,mwc,south of Africa,2004,9
2004-09-19 20:26:04.100000+00:00,52.205,174.027,25.0,6.2,mwc,"91 km SE of Attu Station, Alaska",2004,9
2004-09-13 03:00:12.850000+00:00,43.998,151.408,8.0,6.1,mwb,east of the Kuril Islands,2004,9
2004-09-11 21:52:38.300000+00:00,-57.976,-25.342,63.9,6.1,mwb,South Sandwich Islands region,2004,9
2004-09-09 16:33:21.740000+00:00,17.759,-81.55,25.2,6.0,mwb,"170 km S of George Town, Cayman Islands",2004,9
2004-09-08 14:58:25.830000+00:00,33.14,137.2,21.2,6.1,mwb,"130 km ESE of Shing?, Japan",2004,9
2004-09-07 11:53:06.110000+00:00,-28.573,-65.84,22.3,6.4,mwb,"12 km SSW of San Fernando del Valle de Catamarca, Argentina",2004,9
2004-09-06 23:29:35.090000+00:00,33.205,137.227,10.0,6.6,mwc,"129 km ESE of Shing?, Japan",2004,9
2004-09-06 12:42:59.390000+00:00,-55.372,-28.976,10.0,6.9,mwb,South Sandwich Islands region,2004,9
2004-09-05 14:57:32.270000+00:00,33.202,137.101,15.0,6.51,mw,"119 km ESE of Shing?, Japan",2004,9
2004-09-05 14:57:18.610000+00:00,33.184,137.071,10.0,7.4,mwb,"118 km ESE of Shing?, Japan",2004,9
2004-09-05 10:07:07.820000+00:00,33.07,136.618,14.0,7.2,mwc,"94 km SE of Shing?, Japan",2004,9
2004-09-03 19:04:47.980000+00:00,-15.254,-173.34,10.0,6.2,mwb,"91 km NNE of Hihifo, Tonga",2004,9
2004-08-28 13:41:25.600000+00:00,-35.173,-70.525,5.0,6.5,mwb,"67 km ESE of Teno, Chile",2004,8
2004-08-07 09:30:16.940000+00:00,51.753,-166.313,8.0,6.0,mwb,"218 km SE of Nikolski, Alaska",2004,8
2004-08-01 19:03:10.290000+00:00,-63.563,-166.666,10.0,6.0,mwb,Pacific-Antarctic Ridge,2004,8
2004-07-28 03:56:28.600000+00:00,-0.443,133.091,13.4,6.5,mwc,"117 km WNW of Manokwari, Indonesia",2004,7
2004-07-22 09:45:14.900000+00:00,26.489,128.894,20.9,6.1,mwb,"91 km E of Nago, Japan",2004,7
2004-07-19 08:01:49.460000+00:00,49.623,-126.967,23.7,6.4,mwb,"62 km SW of Vernon, Canada",2004,7
2004-07-16 23:58:19.040000+00:00,-65.651,-179.574,10.0,6.2,mwc,Pacific-Antarctic Ridge,2004,7
2004-07-11 23:46:12.560000+00:00,-20.252,-126.928,12.0,6.1,mwb,South Pacific Ocean,2004,7
2004-07-11 23:08:44.180000+00:00,30.694,83.672,13.0,6.2,mwb,"213 km NE of Jumla, Nepal",2004,7
2004-07-08 19:54:33.840000+00:00,-25.055,-115.964,10.0,6.0,mwb,southern East Pacific Rise,2004,7
2004-07-01 04:39:37.510000+00:00,-49.581,163.669,10.0,6.2,mwc,"Auckland Islands, New Zealand region",2004,7
2004-06-29 07:01:30.900000+00:00,10.738,-87.043,9.0,6.3,mwc,"129 km SSW of Masachapa, Nicaragua",2004,6
2004-06-28 09:49:51.366000+00:00,55.0721,-134.5324,19.9,6.8,mw,"98 km WSW of Craig, Alaska",2004,6
2004-06-15 11:16:31.500000+00:00,-38.854,-73.155,37.8,6.1,mwb,"15 km S of Carahue, Chile",2004,6
2004-06-09 22:52:08.800000+00:00,-51.603,139.615,10.0,6.4,mwc,western Indian-Antarctic Ridge,2004,6
2004-06-02 08:50:37.130000+00:00,-32.875,-179.447,43.1,6.2,mwb,south of the Kermadec Islands,2004,6
2004-05-29 20:56:09.600000+00:00,34.251,141.406,16.0,6.5,mwb,"140 km SE of Katsuura, Japan",2004,5
2004-05-28 12:38:44.470000+00:00,36.29,51.61,17.0,6.3,mwc,"41 km SSE of Nowshahr, Iran",2004,5
2004-05-19 07:04:11.710000+00:00,22.662,121.505,20.0,6.2,mwc,"107 km NE of Hengchun, Taiwan",2004,5
2004-05-13 09:58:43.450000+00:00,-3.584,150.73,10.0,6.4,mwc,"111 km S of Kavieng, Papua New Guinea",2004,5
2004-05-11 08:28:48.280000+00:00,0.415,97.825,21.0,6.1,mwb,"181 km SW of Sibolga, Indonesia",2004,5
2004-05-07 01:26:42.200000+00:00,-21.988,170.276,14.0,6.3,mwc,"252 km E of Tadine, New Caledonia",2004,5
2004-05-03 04:36:50.040000+00:00,-37.695,-73.406,21.0,6.6,mwb,"11 km N of Cañete, Chile",2004,5
2004-04-29 00:57:21.080000+00:00,10.805,-85.995,10.0,6.2,mwb,"49 km SW of La Cruz, Costa Rica",2004,4
2004-04-27 23:28:18.880000+00:00,-17.757,167.756,10.0,6.0,mwc,"59 km W of Port-Vila, Vanuatu",2004,4
2004-04-24 07:44:11.300000+00:00,-21.899,-174.822,8.0,6.1,mwb,"64 km SSE of ‘Ohonua, Tonga",2004,4
2004-04-23 01:50:30.220000+00:00,-9.362,122.839,65.8,6.7,mwb,"105 km WNW of Naisano Dua, Indonesia",2004,4
